id,message,created_time,permalink_url,post_impressions
425421338250110_1206203780171858,"On Saturday, August 27 we go all in for a 17-hour day & night gathering in our sunny Courtyard and searing Warehouse. This is how the line-up is divided over the day and night. Get ready for midsummer madness of pounding grooves 🐲

Lofi Day & Night with Ben Sims, Truncate, Stephanie Sykes, Talismann, Arthur Robert, MARRØN & more

COURTYARD BY DAY (14:00 - 23:00)
// Ben Sims (3-hour set)
// Comrade Winston b2b Rosati
// Stephanie Sykes
// Truncate

WAREHOUSE BY NIGHT (23:00 - 07:00)
// Arthur Robert
// Grace Dahl
// MARRØN
// Talismann

A day and night ticket gives you access to the full event (14:00 - 07:00). We also have separate tickets available that only give you access during the day (14:00 - 23:00) or the night (23:00 - 07:00).

Tickets are available via https://eventix.shop/694z9m8x",2022-08-16T18:41:21+0000,https://www.facebook.com/425421338250110/posts/1206203780171858/,26
425421338250110_1206085643517005,"Slapfunk returns to Lofi on Saturday for a 15-hour day and night gathering in our Courtyard and Warehouse with Dj Senc, Harry McCanna b2b Sam Bangura, Ingi Visions, Sweely, The Ghost and tINI b2b Doudou MD 💋",2022-08-16T14:30:39+0000,https://www.facebook.com/425421338250110/posts/1206085643517005/,18
425421338250110_1204713906987512,"Today we gear up for a heavy Sunday session with Perc, Somewhen, Cynthia Spiering and Aziez Kassim ⚙️

Our outdoor Courtyard opens at 14:00 and closes at 23:00. Tickets are available online and at the door.",2022-08-14T10:59:36+0000,https://www.facebook.com/425421338250110/posts/1204713906987512/,17
425421338250110_1204119023713667,"Today at 17:00, we open our Courtyard for Dam Swindle, San Soda and Retromigration. At 23:00, we move into our Warehouse with Mr Scruff and Kléo where we keep dancing untill 05:00 🕺

Day and/or night tickets are available online and at the door. There's free sunscreen available and we installed mist sprays to cool down from the heat.",2022-08-13T12:23:53+0000,https://www.facebook.com/425421338250110/posts/1204119023713667/,24
425421338250110_1203659277092975,"This is the running order for the weekend. Tickets are available online and at the door 🏃

Lofi Day + Night with Mr Scruff, Kléo, Dam Swindle, San Soda, Retromigration
17:00 - 19:00 // Retromigration
19:00 - 21:00 // San Soda
21:00 - 23:00 // Dam Swindle
23:00 - 03:00 // Mr. Scruff
00:00 - END // Kléo

Lofi Sundays with Perc, Somewhen, Cynthia Spiering, Aziez Kassim
13:00 - 15:30 // Aziez Kassim
15:30 - 18:00 // Cynthia Spiering
18:00 - 21:00 // Somewhen
21:00 - END // Perc",2022-08-12T18:11:51+0000,https://www.facebook.com/425421338250110/posts/1203659277092975/,35
425421338250110_1203485283777041,"On Saturday, Dam Swindle is coming to our outdoor Courtyard by day and Mr. Scruff to our Warehouse during the night 🪩

It's going to be a sunny day so we will provide free sunscreen and mist sprays to cool down. All you need to do is bring the heat to the dancefloor 💦

COURTYARD
17.00-19.00 // Retromigration
19.00-21.00 // San Soda 
21.00-23.00 // Dam Swindle

INDOOR
23.00-03.00 // Mr. Scruff
03.00-05.00 // Kléo

Tickets are available online and at the door.

Lofi Day + Night with Mr Scruff, Kléo, Dam Swindle, San Soda, Retromigration
Track: Dam Swindle - Good Woman",2022-08-12T12:37:03+0000,https://www.facebook.com/1171958854934672/videos/1111627599445414,1611
425421338250110_1202944370497799,"On Sunday, September 4, we open our outdoor Courtyard for an eclectic day filled with top-notch house, techno and breakbeat. Call Super b2b Saoirse, Kessler, Cinnaman and Vuur are the selectors and we invite you to bring your energy to the dancefloor ⚡️

Lofi Sundays with Saoirse b2b Call Super, Kessler, Cinnaman and Vuur
Tickets: https://eventix.shop/tqqu9vgc",2022-08-11T15:43:16+0000,https://www.facebook.com/425421338250110/posts/1202944370497799/,16
425421338250110_1202325147226388,"The end of the outdoor season is getting near. Luckily we still have more than enough chances to gather on the dancefloor of our sunny Courtyard 💃

This month, we invited Mr. Scruff, Dam Swindle, Perc, Somewhen, SlapFunk Records, PAX-ROMANA, Ben Sims, Stephanie Sykes, MARRØN and more friends over to celebrate the summer of love with us ❤️‍🔥",2022-08-10T17:07:32+0000,https://www.facebook.com/425421338250110/posts/1202325147226388/,20
425421338250110_5754997244518429,Tickets: https://eventix.shop/b6q65qbu,2022-08-10T16:49:51+0000,https://www.facebook.com/425421338250110/posts/5754997244518429/?substory_index=5754997244518429,7
425421338250110_1201754500616786,"We barely recovered from the Pride weekend and we are already gearing up our Courtyard for another weekend gathering 🛼

Saturday // Lofi Day & Night with Mr Scruff, Dam Swindle and more (indoor and outdoor).

Sunday // Lofi with Perc, Somewhen, Cynthia Spiering and more.

Tickets are available online and at the door.",2022-08-09T18:25:32+0000,https://www.facebook.com/425421338250110/posts/1201754500616786/,21
425421338250110_1200336504091919,"The sun is out and we are more than ready to close off this amazing Pride weekend ❤️‍🔥

Doors are open and there are still some tickets left, both at the door and online. The courtyard is all yours till sundown. Afterwards, we move inside.

Lofi Isburning Day & Night - Pride 2022

// IsBurning is an organisation by the lgbtqia+ community, for the lgbtqia+ community. 

// We strive for a safer and inclusive space at all times and do not tolerate any type of discrimination. Don't be phobic, be empathic.

// If you are harassed, feel unsafe or don't feel well, please contact the staff. Please take care of yourself and others. 

// Please take your responsibility and stay at home if you have any symptoms of monkeypox.

// We reserve the right to deny you entry if we think you are a danger to yourself or others.

// Earplugs and food are available, but cigarettes are not.",2022-08-07T12:43:25+0000,https://www.facebook.com/425421338250110/posts/1200336504091919/,15
425421338250110_1199755414150028,"Some essential info for today's event by Spielraum 🙋‍♀️

- Our doors went open at 16:00 and will close at 02:00. We still have door tickets for €21,50. Come early and you’ll still have a chance to get in. Spielraum will post updates about ticket availability on their Instagram stories.
- People from the LGBTQIA+ community have an absolute priority to getting in.
- If you have a presale ticket check the entrance timeslot, you can stay until the end with every ticket.
- Early entrance tickets are valid until 18:00 - not any later.
- Re-entry is NOT possible.
- Please note that having a ticket for SPIELRAUM does not guarantee entrance. Our door hosts and security staff retain the right to refuse entry. Naturally, we will arrange a refund for you.
- Take care of yourselves, your friends and the people around you. We advise you to rest and eat when your body tells you to. There will be food available in the courtyard.
- Protect your ears. Bring plugs or buy them at the club.
- If you see or experience any unwanted attention, contact, harassment or behaviour of any kind that makes you uncomfortable, don’t hesitate to notify Spielraum's AWARENESS TEAM.

Please respect the NO PHOTO/VIDEO POLICY. We’ll put a sticker on your phone’s cameras at the entrance. We retain the right to remove you from the venue if we see you taking pictures anyway and we WILL!",2022-08-06T15:04:32+0000,https://www.facebook.com/425421338250110/posts/1199755414150028/,31
425421338250110_1198485040943732,"Vault Sessions is starting the end of their summer of love closing weekender at Lofi and they invited Blanka, Cravo, Funk Assault, Lasse and RUIZ OSC1 ⛓

Vault Sessions // September Weekender
Tickets are on sale now via: https://www.vault-sessions.com/tickets",2022-08-04T14:23:47+0000,https://www.facebook.com/425421338250110/posts/1198485040943732/,55
425421338250110_1197815754343994,,2022-08-03T13:24:58+0000,https://www.facebook.com/425421338250110/posts/1197815754343994/,5
425421338250110_1196581661134070,"On Saturday, August 27, we ignite for a 17-hour day & night marathon of midsummer madness. We kick off the day in our sunny Courtyard with a 3-hour set by techno legend Ben Sims. He will be joined by the American powerhouse Truncate, the unstoppable Stephanie Sykes and a B2B of local selectors Comrade Winston & Rosati.

At 23:00 we gear up and dive into the depths of our warehouse for a steaming nighttime session with a stacked line-up of Dutch tastemakers Talismann, MARRØN, Arthur Robert and Grace Dahl.
Tickets are available now for day + night (combi) and day or night only.

Lofi Day & Night with Ben Sims, Truncate, Stephanie Sykes, Talismann, Arthur Robert, MARRØN & more
Tickets: https://eventix.shop/694z9m8x",2022-08-01T13:01:35+0000,https://www.facebook.com/425421338250110/posts/1196581661134070/,52
425421338250110_1195883781203858,"Unfortunately, it seems like it will be a rainy day today. That's why we have decided to move Lofi Sundays with Patrick Mason, Julian Muller, Cybersex, S.A. Tweeman, Estella Boersma, Nick Moody indoors, so we can still have a hot and sweaty dancefloor ❤️‍🔥

Tickets are available at the door and via: https://eventix.shop/fvgtu49d",2022-07-31T09:12:20+0000,https://www.facebook.com/425421338250110/posts/1195883781203858/,14
425421338250110_1194188868040016,"We're looking forward to yet another summer weekend in our Courtyard. On Saturday, the Dutch house legends Benny Rodrigues and De Sluwe Vos are coming over to make you dance. On Sunday, we close the pride weekend in style with Patrick Mason, Cybersex and many more ❤️‍🔥

Lofi with Benny Rodrigues, De Sluwe Vos, Bella, Tensen
13:00 - 15:00 // Tensen
15:00 - 17:00 // Bella
17:00 - 20:00 // Benny Rodrigues
20:00 - END // De Sluwe Vos

Lofi Sundays with Patrick Mason, Julian Muller, Cybersex, S.A. Tweeman, Estella Boersma, Nick Moody
13:00 - 15:00 // Nick Moody
15:00 - 17:00 // Estella Boersma
17:00 - 18:30 // Cybersex
18:30 - 20:00 // S.A. Tweeman
20:00 - 21:30 // Julian Muller
21:30 - END // Patrick Mason",2022-07-28T15:51:10+0000,https://www.facebook.com/425421338250110/posts/1194188868040016/,253
425421338250110_1191051631687073,"Today we gather with VBX for a day and night session. We start this 16-hour journey in our Courtyard and end inside at 05:00 🎠

// Early entrance before 16:00, night entrance after 23:00.
// Last tickets online and at the door.
// We have food and lockers available at the venue.
// We will provide free sunscreen and mist sprays.",2022-07-23T13:55:30+0000,https://www.facebook.com/425421338250110/posts/1191051631687073/,16
425421338250110_1190480981744138,"Mr. Scruff is coming to Lofi for a Day + Night gathering on Saturday, August 13 with Dam Swindle, Kléo, San Soda and Retromigration ⛱

Lofi Day + Night with Mr Scruff, Kleo, Dam Swindle, San Soda, Retromigration
Tickets are available via https://eventix.shop/e494e976",2022-07-22T15:56:27+0000,https://www.facebook.com/425421338250110/posts/1190480981744138/,10
425421338250110_1189852445140325,"This is the running order for Sunday with Frenzy 💃
Tickets are available at the door and online.

Frenzy x Lofi Sundays
13:00 - 14:30 // Vromo
14:30 - 16:00 // Laura van Hal
16:00 - 17:30 // Isaiah b2b Beau Didier
17:30 - 19:30 // Abstract Division (90's set)
19:30 - 21:30 // Nihad Tule
21:30 - END // Grace Dahl",2022-07-21T15:44:15+0000,https://www.facebook.com/425421338250110/posts/1189852445140325/,13
425421338250110_1187004302091806,"Good morning sunshines! Today we're having Bjarki, Volruptus, Nelly and Falco Heres in our Courtyard and it's going to be hot, literally. That's why we will provide free sunscreen and have installed mist sprays so you can cool down. Final tickets are available online and at the door ☀️",2022-07-17T06:31:32+0000,https://www.facebook.com/425421338250110/posts/1187004302091806/,11
